1.526514567711101443e-06 5.424257373529352970e-25
1.526587322533647155e-06 5.496009457043827891e-25
1.526744449589645380e-06 5.545229157144325084e-25
1.526971810971580641e-06 5.623156698860693269e-25
1.527077522531430321e-06 5.672367638698588263e-25
1.527286425154521218e-06 5.727745276475773405e-25
1.527427373900987529e-06 5.793359862926300064e-25
1.527585821217113937e-06 5.865126546878445010e-25
1.527811922350744966e-06 5.921531967645513067e-25
1.528090519193356708e-06 5.996393680917441494e-25
1.528214089393810824e-06 6.057905895671042362e-25
1.528440250539265803e-06 6.115336179340458045e-25
1.528631834628168454e-06 6.167636308323065939e-25
1.528874234094979509e-06 6.209696568544801617e-25
1.529168289105235123e-06 6.255865040638529075e-25
1.529411588749406496e-06 6.313298244395479130e-25
1.529636849717501369e-06 6.355355584529679517e-25
1.530187502113907466e-06 6.393368954717639720e-25
1.530667740148904675e-06 6.399599894582686056e-25
1.531146897971069503e-06 6.387383302205472384e-25
1.531368738265195595e-06 6.371023456905856303e-25
1.531624075403042058e-06 6.341346234050788002e-25
1.531931008072508916e-06 6.314752360165364775e-25
1.532066735790286023e-06 6.291203874111642538e-25
1.532219181924011446e-06 6.260484267829019460e-25
1.532389066615572803e-06 6.234891896145670717e-25
1.532490457324093596e-06 6.210312707014532111e-25
1.532591728008966488e-06 6.183683792078698254e-25
1.532744354178163763e-06 6.156038774503119888e-25
1.532913338692365014e-06 6.115073459284555850e-25
1.533151057236903055e-06 6.077194413123171258e-25
1.533181793536718735e-06 6.016733342059727364e-25
1.533263705285386734e-06 5.952181579649495169e-25
1.533330758984651214e-06 5.926571687440940193e-25
1.533430349338451584e-06 5.871246611239370077e-25
1.533598793746236857e-06 5.821057529899677413e-25
1.533733801322125711e-06 5.785210689017782756e-25
1.533917163791138665e-06 5.697104600378759579e-25
1.534085428163451875e-06 5.643840930332023121e-25
1.534134203139343842e-06 5.598755722891327977e-25
1.534164279309095218e-06 5.527021159902058370e-25
1.534400737605329027e-06 5.467619992791373650e-25
1.534569302036762413e-06 5.419480637256375318e-25
1.534702689293402907e-06 5.355962498011093864e-25
1.534973304563421178e-06 5.294517445270780801e-25
1.535141929006678302e-06 5.247402952638130094e-25
1.535208022516758514e-06 5.205395253992013116e-25
1.535322230872666602e-06 5.155197412389716416e-25
1.535325051428395243e-06 5.107028855979376198e-25
1.535456638330315526e-06 5.060933386074004372e-25
1.535522971887691752e-06 5.023025139037276976e-25
1.535691356283652862e-06 4.971811194795235768e-25
1.535825943776773850e-06 4.928790313596907735e-25
1.535943812853946733e-06 4.892940552627478706e-25
1.536078160299771495e-06 4.845820219819760172e-25
1.536299400475657658e-06 4.819211745496665084e-25
1.536432787732298152e-06 4.755693606251384549e-25
1.536652167541639729e-06 4.697314381955512163e-25
1.536905944372061783e-06 4.640990723639403772e-25
1.537193878176268299e-06 4.582623179693667957e-25
1.537378620917233387e-06 4.518088937808641995e-25
1.537855018195493736e-06 4.458728651923434812e-25
1.538160630604832412e-06 4.409587794186363832e-25
1.538619709348904517e-06 4.347149999506580320e-25
1.539028752868780422e-06 4.308275291318191825e-25
1.539712012368115020e-06 4.269447304530350530e-25
1.540258523948664505e-06 4.236745134456320926e-25
1.541130847040293290e-06 4.207173034752486351e-25
1.541849523761716582e-06 4.187823283284319596e-25
1.542618955849224327e-06 4.157208800152932081e-25
1.542942606934639502e-06 4.123443806038609391e-25
1.543557852545525564e-06 4.093827905021759692e-25
1.544328604893161704e-06 4.085760405742020848e-25
1.544978727619720270e-06 4.066398973923717523e-25
1.545732281456816066e-06 4.057303691654096222e-25
1.546554689347896764e-06 4.053344404246350077e-25
1.547274986388568416e-06 4.061665951141571497e-25
1.547824198501198216e-06 4.075082611673188238e-25
1.548509798461669639e-06 4.076224278076906619e-25
1.548972117844238251e-06 4.069129080123897619e-25
1.549467934070527233e-06 4.048716504615437777e-25
1.549981128842828622e-06 4.032406300803903268e-25
1.550579656037766580e-06 4.009961520015954409e-25
1.551126767736556205e-06 3.987507978965401516e-25
1.551484935866699545e-06 3.957848276635538530e-25
1.551928796490423792e-06 3.928203174743346946e-25
1.552321061582527643e-06 3.895474723881509370e-25
1.552474407893612959e-06 3.880128061134102506e-25
1.552883571437136978e-06 3.843303078750408802e-25
1.553429062816678032e-06 3.793178239336469112e-25
1.553992292813175621e-06 3.753304949033540045e-25
1.554487088838456385e-06 3.715469704185170576e-25
1.554930649403060455e-06 3.680700287781239489e-25
1.555580412058675106e-06 3.655189678548850413e-25
1.556247493248477791e-06 3.632756578111037666e-25
1.557085839401794389e-06 3.608302952743872013e-25
1.557770419161257381e-06 3.592021949807680307e-25
1.558164004513489415e-06 3.581840482797491861e-25
1.558642322170118301e-06 3.555275809787412356e-25
1.558983591848841473e-06 3.529712638979405498e-25
1.559376517071009415e-06 3.508257680043391799e-25
1.559854414644870011e-06 3.474518966716877999e-25
1.560246499701501799e-06 3.438715927147996630e-25
1.560672921767389900e-06 3.403943590656532548e-25
1.560910940371047905e-06 3.371188859006886540e-25
1.561097543478557578e-06 3.338425367094638334e-25
1.561438513098160786e-06 3.307737881774893351e-25
1.561676111619050714e-06 3.267809109808813968e-25
1.561964285470553244e-06 3.213541017472468653e-25
1.562372968919485022e-06 3.168517131869993029e-25
1.562713098373552075e-06 3.123481565917380376e-25
1.563070186290863246e-06 3.075374331345258760e-25
1.563306944646217231e-06 3.021097478746312165e-25
1.563510326181498746e-06 2.982187729507512122e-25
1.563731266298264733e-06 2.950454940672679367e-25
1.563866994016042051e-06 2.926906454618956212e-25
1.564070435563147729e-06 2.889021568282503793e-25
1.564291135632617490e-06 2.853189327838280538e-25
1.564443701789990814e-06 2.824519447360354089e-25
1.564766572721693784e-06 2.777431235515511813e-25
1.564970614387039603e-06 2.749794978202535186e-25
1.565191974586573667e-06 2.725236229684137185e-25
1.565464330199488198e-06 2.693512201111907088e-25
1.565651293377941786e-06 2.666897886613744174e-25
1.565906750539436149e-06 2.639270389563370205e-25
1.566111212287550045e-06 2.618808172566828332e-25
1.566332332439788095e-06 2.590149972439038453e-25
1.566604988111822591e-06 2.563550258378547859e-25
1.566757374233723851e-06 2.531805789193578534e-25
1.566995212801909793e-06 2.495976468836888273e-25
1.567318323780908777e-06 2.452987708601437875e-25
1.567693510386120397e-06 2.421281200554413552e-25
1.568170387758972775e-06 2.370119817887989666e-25
1.568578531101488575e-06 2.315872166164384039e-25
1.569089985530893281e-06 2.269840938184766105e-25
1.569584421485230129e-06 2.225856515922309508e-25
1.569890033894568593e-06 2.176715658185238069e-25
1.570521337791338668e-06 2.128655145013665031e-25
1.570827730354389548e-06 2.092837505007113177e-25
1.571338764701026388e-06 2.039632236711062556e-25
1.571747688197254180e-06 1.998707802717977203e-25
1.572412188878624449e-06 1.932205597479214739e-25
1.572599392104374051e-06 1.909690734590443244e-25
1.572922803142493212e-06 1.871826288866730971e-25
1.573399860550817653e-06 1.823739494907349272e-25
1.573945171894886644e-06 1.770540066786365788e-25
1.574370453736118626e-06 1.716295335150295681e-25
1.574779557267818482e-06 1.678445489864253433e-25
1.575188360740398162e-06 1.635471330066474208e-25
1.575666078278786906e-06 1.598658028032916155e-25
1.576212709882984292e-06 1.568005583763583868e-25
1.576741482846577242e-06 1.525051864578543181e-25
1.577219500444085951e-06 1.493362877056724632e-25
1.577645982521798003e-06 1.459615403467608176e-25
1.578244629740384286e-06 1.439220348484352960e-25
1.578894392395998725e-06 1.413709739251963884e-25
1.579869186408980684e-06 1.378005982659249103e-25
1.580364942623445503e-06 1.356568544248440718e-25
1.581066180787032649e-06 1.332091558181002154e-25
1.581818954470416241e-06 1.309673058180860349e-25
1.582691517609341252e-06 1.284200410086416964e-25
1.583512125145701527e-06 1.249495235608241146e-25
1.584281617245033223e-06 1.219905615379200338e-25
1.585051289379836982e-06 1.193390583857202405e-25
1.585854938452953140e-06 1.161757077998534862e-25
1.586795755527622701e-06 1.131171795742489232e-25
1.587754251207424633e-06 1.109813199695107519e-25
1.588900310183920082e-06 1.072088918173038684e-25
1.589961576844195153e-06 1.049722979748515120e-25
1.591383412107573915e-06 1.038691855088034723e-25
1.592942475384330242e-06 1.029733816932525128e-25
1.593901091087780075e-06 1.010424946689838781e-25
1.594996274674543382e-06 9.819156710262967178e-26
1.595766426903939169e-06 9.635995427230808192e-26
1.596929564367327061e-06 9.248533183861986165e-26
1.597785589125775819e-06 9.096263792276967656e-26
1.598744384864697927e-06 8.933920976920530635e-26
1.599703120591795662e-06 8.761329532540618511e-26
1.600781705786258766e-06 8.568445236241153051e-26
1.602187002669161699e-06 8.560591078995780501e-26
1.603231850972608630e-06 8.459886042156911563e-26
1.604413687242136900e-06 8.338917354273834158e-26
1.605406759978491160e-06 8.176632940668082286e-26
1.606621913056267737e-06 7.891744590160075748e-26
1.607289294305190386e-06 7.718656730899337569e-26
1.608128480624043139e-06 7.617601283556371517e-26
1.609155650322357698e-06 7.424629384630877187e-26
1.610336586414525863e-06 7.149931261395646830e-26
1.611381314694324682e-06 7.028728966509827684e-26
1.612854385418380136e-06 6.887759435460623832e-26
1.614087397136760937e-06 6.725883834109669145e-26
1.615372124410410247e-06 6.615338980502138359e-26
1.616417092737505291e-06 6.535131201710221924e-26
1.618317665740280804e-06 6.230913628168957811e-26
1.619087217851436662e-06 5.945266054902025981e-26
1.620558968315363723e-06 5.578826685336338860e-26
1.621723546062527910e-06 5.437331538530966379e-26
1.622614087865705257e-06 5.326115064790538023e-26
1.623916313709014876e-06 5.277091186199205023e-26
1.624977880428409911e-06 5.104674947071347770e-26
1.626245409191519089e-06 4.983852263564983236e-26
1.627427365484695472e-06 4.883380833728872109e-26
1.629259444504430421e-06 4.589295085709712230e-26
1.631040648134432805e-06 4.387359396275807446e-26
1.632307516767477891e-06 4.153801793511208739e-26
1.633522609833430306e-06 3.858664813979711601e-26
1.634926646468029007e-06 3.635589447241329738e-26
1.637463084266199708e-06 3.629662547768575113e-26
1.638679377568632405e-06 3.539498148706609888e-26
1.639826996852552263e-06 3.428719688096337362e-26
1.641420217103093051e-06 3.318700450244960282e-26
1.643029855710461768e-06 3.085726864987215353e-26
1.644690609754858853e-06 2.801597737238104836e-26
1.645941360090195976e-06 2.742237626997252366e-26
1.647482804773644094e-06 2.570639012378992065e-26
1.649247710070466662e-06 2.512154928398435758e-26
