1621.6	4.38E-06	6.70E-06	7.95E-06	8.59E-06
1622	4.25E-06	6.46E-06	7.84E-06	8.30E-06
1622.4	4.17E-06	6.41E-06	7.63E-06	8.16E-06
1622.8	4.11E-06	6.24E-06	7.39E-06	8.01E-06
1623.2	4.08E-06	6.13E-06	7.14E-06	7.71E-06
1623.6	3.98E-06	5.89E-06	7.04E-06	7.52E-06
1624	3.85E-06	5.80E-06	6.86E-06	7.30E-06
1624.4	3.83E-06	5.64E-06	6.60E-06	7.18E-06
1624.8	3.73E-06	5.53E-06	6.46E-06	6.91E-06
1625.2	3.54E-06	5.35E-06	6.27E-06	6.62E-06
1625.6	3.48E-06	5.13E-06	6.06E-06	6.48E-06
1626	3.46E-06	5.05E-06	5.91E-06	6.32E-06
1626.4	3.33E-06	4.93E-06	5.72E-06	6.09E-06
1626.8	3.29E-06	4.79E-06	5.57E-06	5.90E-06
1627.2	3.18E-06	4.60E-06	5.41E-06	5.69E-06
1627.6	3.19E-06	4.48E-06	5.12E-06	5.55E-06
1628	3.09E-06	4.40E-06	4.98E-06	5.35E-06
1628.4	2.96E-06	4.16E-06	4.79E-06	5.16E-06
1628.8	2.85E-06	4.10E-06	4.67E-06	4.95E-06
1629.2	2.78E-06	3.89E-06	4.51E-06	4.77E-06
1629.6	2.68E-06	3.77E-06	4.25E-06	4.50E-06
1630	2.47E-06	3.55E-06	4.09E-06	4.32E-06
1630.4	2.56E-06	3.44E-06	3.96E-06	4.17E-06
1630.8	2.35E-06	3.31E-06	3.75E-06	4.10E-06
1631.2	2.32E-06	3.17E-06	3.61E-06	3.87E-06
1631.6	2.29E-06	3.04E-06	3.40E-06	3.69E-06
1632	2.13E-06	2.91E-06	3.23E-06	3.48E-06
1632.4	2.06E-06	2.83E-06	3.15E-06	3.41E-06
1632.8	2.07E-06	2.68E-06	3.11E-06	3.30E-06
1633.2	1.90E-06	2.64E-06	2.95E-06	3.12E-06
1633.6	1.85E-06	2.60E-06	2.86E-06	2.93E-06
1634	1.81E-06	2.52E-06	2.76E-06	2.91E-06
1634.4	1.71E-06	2.39E-06	2.75E-06	2.80E-06
1634.8	1.78E-06	2.35E-06	2.53E-06	2.68E-06
1635.2	1.64E-06	2.25E-06	2.55E-06	2.57E-06
1635.6	1.62E-06	2.12E-06	2.41E-06	2.52E-06
1636	1.56E-06	2.15E-06	2.32E-06	2.37E-06
1636.4	1.51E-06	2.08E-06	2.24E-06	2.33E-06
1636.8	1.50E-06	2.04E-06	2.26E-06	2.20E-06
1637.2	1.45E-06	1.93E-06	2.13E-06	2.24E-06
1637.6	1.34E-06	1.86E-06	2.08E-06	2.08E-06
1638	1.38E-06	1.83E-06	2.02E-06	2.09E-06
1638.4	1.40E-06	1.76E-06	1.82E-06	2.05E-06
1638.8	1.28E-06	1.73E-06	1.86E-06	1.90E-06
1639.2	1.33E-06	1.67E-06	1.74E-06	1.77E-06
1639.6	1.23E-06	1.63E-06	1.81E-06	1.85E-06
1640	1.16E-06	1.50E-06	1.62E-06	1.74E-06
1640.4	1.10E-06	1.51E-06	1.63E-06	1.75E-06
1640.8	1.09E-06	1.46E-06	1.63E-06	1.69E-06
1641.2	1.11E-06	1.42E-06	1.49E-06	1.66E-06
1641.6	1.06E-06	1.34E-06	1.45E-06	1.57E-06
1642	1.08E-06	1.34E-06	1.41E-06	1.45E-06
1642.4	1.05E-06	1.20E-06	1.43E-06	1.47E-06
1642.8	9.50E-07	1.23E-06	1.43E-06	1.40E-06
1643.2	1.01E-06	1.18E-06	1.35E-06	1.32E-06
1643.6	9.14E-07	1.23E-06	1.30E-06	1.31E-06
1644	8.67E-07	1.14E-06	1.25E-06	1.30E-06
1644.4	8.82E-07	1.10E-06	1.17E-06	1.27E-06
1644.8	8.91E-07	1.07E-06	1.14E-06	1.25E-06
1645.2	8.94E-07	1.04E-06	1.10E-06	1.16E-06
1645.6	8.56E-07	9.46E-07	1.09E-06	1.19E-06
1646	8.73E-07	9.65E-07	9.88E-07	1.01E-06
1646.4	8.01E-07	9.53E-07	1.00E-06	1.09E-06
1646.8	7.60E-07	1.04E-06	9.37E-07	9.62E-07
1647.2	7.23E-07	1.01E-06	9.68E-07	1.00E-06
1647.6	7.15E-07	9.30E-07	9.19E-07	9.79E-07
1648	6.31E-07	8.45E-07	8.72E-07	9.83E-07
1648.4	7.48E-07	7.77E-07	9.08E-07	8.73E-07
1648.8	6.60E-07	7.52E-07	8.61E-07	9.49E-07
1649.2	6.21E-07	8.15E-07	1.02E-06	9.36E-07
1649.6	5.66E-07	7.55E-07	8.71E-07	9.39E-07
1650	4.48E-07	7.68E-07	8.37E-07	9.07E-07
